Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
1003,714.5816,714.5816,0.7812,119.8295,129.9653,133.6705,1.8293,1,1,899,380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8003,0.8741,0.9539,1.1440,113.9201,1.0000,2023-03-14,30.1634,32.4193,30.1634,28.6557,114.2810,1.0000,70.0000,-10.0000,0.0000,1.1627,0.0000,1.0000,32.2537,32.2537,Dag_20230314_1m_4x-01_000003.tif,33,30,191,385,127.3844,37.5007,E98E0959-6FB2-4320-BD46-11575071D058,1,129.0149,0.9220,1.1155,1.0285,1.1325,0.0000,0.0000,0.0000,16.5775,684,0.0000,0,0.0000,0.0000,44075.0000,0.7415,15:08:14,2023-03-14T15:08:14.870,0.0696,1.436950e+04,1.784054e+04,26.5249
1004,442.8544,442.8544,0.7609,104.7292,114.2458,117.5792,1.8293,1,1,320,1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7259,0.7266,0.9241,1.3763,98.0165,1.0000,2023-03-14,23.7457,27.3887,23.7457,67.0577,114.4530,1.7534,-30.0000,65.0000,0.1722,0.8531,0.0000,0.5703,37.5257,21.4019,Dag_20230314_1m_4x-01_000003.tif,29,31,223,385,111.7792,32.0127,1B8F00CE-3FDF-4353-94C4-FE9E6B3AA1ED,1,117.8552,0.9167,1.1227,1.0292,1.2024,0.0000,0.0000,0.0000,24.6267,685,0.0000,0,0.0000,0.0000,26827.0000,0.7415,15:08:15,2023-03-14T15:08:15.036,0.1330,7.010601e+03,1.075752e+04,21.0369
1005,1192.9652,1192.9652,0.7925,87.3595,97.4589,101.5315,1.8293,1,1,692,1190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6161,0.6067,0.9152,1.6484,148.8999,0.9432,2023-03-14,38.9735,43.5983,38.9735,101.4889,114.4530,2.8244,10.0000,-55.0000,0.4503,0.6895,0.0000,0.3541,70.3070,24.8928,Dag_20230314_1m_4x-01_000003.tif,37,40,256,385,94.9063,48.4764,FCE63A49-D129-4CBF-9A94-0C84BAD91ABF,1,190.3995,0.8964,1.1622,1.0418,1.2787,0.0000,0.0000,0.0000,29.9286,685,0.0000,0,0.0000,0.0000,49636.0000,0.4534,15:08:15,2023-03-14T15:08:15.036,0.1061,3.099599e+04,4.339181e+04,37.5007
1006,381.3239,386.2005,0.6790,132.3116,141.6977,145.2233,1.8293,1,1,341,897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7392,0.6721,0.9011,1.4880,93.6999,0.9909,2023-03-14,22.0344,25.8643,22.1749,24.6909,114.4530,2.2251,-90.0000,0.0000,0.2557,0.7964,0.0000,0.4494,40.1968,18.0650,Dag_20230314_1m_4x-01_000003.tif,32,24,298,385,139.2930,32.0127,E86B1518-7330-4B55-8C1A-2AEB5D549CEB,1,116.5236,0.9338,1.0976,1.0249,1.2436,0.0000,0.0000,0.0000,8.4915,685,0.0000,0,0.0000,0.0000,29948.0000,0.5933,15:08:15,2023-03-14T15:08:15.036,0.1481,5.601506e+03,9.059397e+03,17.3783
1007,1740.7054,1743.5538,0.7138,125.1616,133.9694,138.5460,1.8293,1,1,781,220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1169,0.2873,8.5541,344.1705,0.3214,2023-03-14,47.0780,105.6421,47.1165,49.3038,114.4530,24.8332,-25.0000,60.0000,1.0094,0.4977,0.0000,0.0403,244.4361,9.8431,Dag_20230314_1m_4x-01_000003.tif,71,76,324,385,131.8510,121.6484,24481412-7B16-4609-8DD4-B4C91897A543,1,508.5585,0.9343,1.1069,1.0342,1.4776,0.0000,0.0000,0.0000,17.3868,685,0.0000,0,0.0000,0.0000,94669.0000,0.2384,15:08:15,2023-03-14T15:08:15.036,0.5544,5.463258e+04,6.173186e+05,70.4280
1008,485.3483,485.3483,0.8146,98.3930,105.7004,108.9416,1.8293,1,1,373,809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7913,0.7297,0.9450,1.3704,98.9992,1.0000,2023-03-14,24.8589,27.7444,24.8589,112.9825,115.1090,1.7259,55.0000,-30.0000,0.1384,0.8784,0.0000,0.5794,38.5260,22.3228,Dag_20230314_1m_4x-01_000003.tif,29,29,402,385,103.8872,33.8421,AD89A007-42A1-4582-B974-AE9DA859D6DB,1,121.6977,0.9309,1.1072,1.0307,1.2293,0.0000,0.0000,0.0000,29.7274,689,0.0000,0,0.0000,0.0000,26699.0000,0.6809,15:08:15,2023-03-14T15:08:15.703,0.1040,8.043483e+03,1.118211e+04,22.8663
1009,1641.2327,1661.0917,0.5821,121.2606,128.1903,132.8873,1.8293,1,1,367,710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0993,0.2930,10.0749,314.1378,0.3778,2023-03-14,45.7130,96.0891,45.9888,84.2520,115.1090,29.6176,-65.0000,30.0000,1.0569,0.4862,0.0000,0.0338,261.5077,8.8295,Dag_20230314_1m_4x-01_000003.tif,76,59,433,385,126.6501,127.1363,B35C5F33-46B7-4911-B629-D4F59F0D28E7,1,540.6743,0.9459,1.0959,1.0366,1.7211,0.0000,0.0000,0.0000,17.0782,689,0.0000,0,0.0000,0.0000,86502.0000,0.1637,15:08:15,2023-03-14T15:08:15.703,0.5243,5.001716e+04,4.645372e+05,59.4522
1010,2857.8013,2863.6907,0.5858,114.6020,121.1759,124.1532,1.8293,1,1,290,1513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0907,0.3992,11.0303,344.0795,0.4822,2023-03-14,60.3214,105.7437,60.3835,60.8059,115.2810,32.6220,-80.0000,0.0000,1.5831,0.3871,0.0000,0.0307,347.3131,10.6466,Dag_20230314_1m_4x-01_000003.tif,85,52,494,385,119.5539,134.4536,71D86629-110A-4395-8213-F68848DE4174,2,715.9194,0.9457,1.0833,1.0246,2.0807,0.0000,0.0000,0.0000,28.8675,690,0.0000,0,0.0000,0.0000,131868.0000,0.2009,15:08:15,2023-03-14T15:08:15.870,0.4296,1.149243e+05,6.191019e+05,68.5987
1011,957.6176,960.3259,0.5726,115.1510,122.2792,124.5103,1.8293,1,1,519,1497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3261,0.4550,0.6541,2.1977,152.3880,0.8391,2023-03-14,34.9181,44.7162,34.9675,81.2043,115.2810,4.6911,25.0000,-55.0000,0.5366,0.6508,0.0000,0.2132,82.9196,17.6761,Dag_20230314_1m_4x-01_000003.tif,41,39,548,385,120.3890,53.9643,E3DC4A0E-064F-4076-BC6B-DD449026BD9F,2,201.1915,0.9417,1.0813,1.0182,1.3203,0.0000,0.0000,0.0000,21.1418,690,0.0000,0,0.0000,0.0000,52610.0000,0.2467,15:08:15,2023-03-14T15:08:15.870,0.2191,2.229215e+04,4.681596e+04,33.8421
1012,2631.6336,2634.5634,0.6517,120.4951,126.8743,130.6160,1.8293,1,1,219,554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0948,0.0942,0.4069,10.6105,347.3956,0.3787,2023-03-14,57.8852,106.7600,57.9174,60.3602,115.2810,31.3021,-80.0000,-30.0000,1.7374,0.3653,0.0000,0.0319,327.9870,10.4781,Dag_20230314_1m_4x-01_000003.tif,79,68,589,385,125.3996,119.8191,85339B17-3977-4C4F-B8D9-6A6808FBE68F,1,676.9302,0.9497,1.0840,1.0295,1.9486,0.0000,0.0000,0.0000,17.2933,690,0.0000,0,0.0000,0.0000,128660.0000,0.2826,15:08:15,2023-03-14T15:08:15.870,0.4578,1.015551e+05,6.371242e+05,86.8918
1013,335.4360,418.0970,0.8670,104.7908,109.1224,114.1837,1.8293,1,1,925,1669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9024,0.9600,0.9895,1.0417,87.7208,1.0000,2023-03-14,20.6662,24.1366,23.0724,136.4894,115.4530,1.0000,50.0000,0.0000,0.0000,1.0570,0.0000,1.0000,25.0934,25.0934,Dag_20230314_1m_4x-01_000003.tif,28,26,659,385,108.3980,26.5249,D459BC9E-5469-4296-B8BB-0F3472E709DC,1,100.3738,0.9603,1.0896,1.0464,1.1442,0.0000,0.0000,0.0000,25.5582,691,0.0000,0,0.0000,0.0000,21246.0000,0.9090,15:08:16,2023-03-14T15:08:16.036,0.1438,4.621451e+03,7.362524e+03,21.0369
1014,1228.9280,1253.8788,0.4303,117.1642,124.2090,129.1250,1.8293,1,1,483,342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1249,0.2399,8.0065,298.6337,0.4102,2023-03-14,39.5565,91.1093,39.9561,81.4272,115.4530,23.1099,-90.0000,5.0000,0.6876,0.5925,0.0000,0.0433,205.2969,8.8835,Dag_20230314_1m_4x-01_000003.tif,81,44,687,385,122.6698,121.6484,786D768F-548C-422F-9B40-00FCB5A3C94E,1,428.3608,0.9433,1.1021,1.0396,1.4344,0.0000,0.0000,0.0000,15.4180,691,0.0000,0,0.0000,0.0000,65751.0000,0.1321,15:08:16,2023-03-14T15:08:16.036,0.5658,3.240809e+04,3.959923e+05,50.3057
1015,3619.9432,3676.6718,0.8137,124.5257,129.8110,132.8176,1.8293,1,1,394,1853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0695,0.4258,14.3937,410.6127,0.3684,2023-03-14,67.8900,126.9331,68.4199,52.6091,115.7810,43.1960,40.0000,-85.0000,2.1904,0.3134,0.0000,0.0232,446.4664,10.3358,Dag_20230314_1m_4x-01_000003.tif,67,88,733,385,128.5625,139.9415,74FB8689-B51B-470C-AD31-CA164F8F595B,1,913.6045,0.9593,1.0666,1.0232,2.2250,0.0000,0.0000,0.0000,19.6735,693,0.0000,0,0.0000,0.0000,174845.0000,0.1775,15:08:16,2023-03-14T15:08:16.370,0.4652,1.638387e+05,1.070837e+06,99.6968
1016,612.8911,612.8911,0.4418,122.7785,131.0130,134.4267,1.8293,1,1,890,882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1207,0.1942,0.2731,5.1499,185.0961,0.5234,2023-03-14,27.9349,55.2347,27.9349,67.5126,115.9530,14.1081,-80.0000,0.0000,0.6661,0.6002,0.0000,0.0709,120.3896,8.5333,Dag_20230314_1m_4x-01_000003.tif,53,34,823,385,128.9381,72.2574,E147B55D-B618-4B8B-9DAB-BF6FC377A8D5,1,257.8459,0.9371,1.0949,1.0261,1.3930,0.0000,0.0000,0.0000,15.4270,694,0.0000,0,0.0000,0.0000,39584.0000,0.1798,15:08:16,2023-03-14T15:08:16.537,0.4943,1.141402e+04,8.823371e+04,35.6713
1017,440.3704,440.3704,0.5276,101.2845,110.9874,115.4937,1.8293,1,1,431,442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5787,0.7540,0.7714,1.3263,102.6078,1.0000,2023-03-14,23.6790,29.0147,23.6790,101.7593,116.1250,1.4998,25.0000,-30.0000,0.0000,1.0828,0.0000,0.6668,34.6335,23.0925,Dag_20230314_1m_4x-01_000003.tif,31,29,859,385,108.5941,37.5007,3546798E-22A4-4952-B626-C2B4270299C8,1,115.4521,0.9126,1.1403,1.0406,1.1252,0.0000,0.0000,0.0000,21.3006,695,0.0000,0,0.0000,0.0000,25954.0000,0.5364,15:08:16,2023-03-14T15:08:16.704,0.1839,6.951700e+03,1.278952e+04,17.3783
1018,316.3706,316.3706,0.7536,111.4149,118.0638,121.0479,1.8293,1,1,263,1404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8292,0.9434,0.9560,1.0600,79.8364,1.0000,2023-03-14,20.0703,21.7992,20.0703,58.2093,116.2810,1.0000,30.0000,-85.0000,0.0000,1.1590,0.0000,1.0000,22.8853,22.8853,Dag_20230314_1m_4x-01_000003.tif,25,27,890,385,116.4309,26.5249,E3C78E93-5822-4DE3-9CFB-60E95A89E38A,1,91.5412,0.9437,1.0865,1.0253,1.1466,0.0000,0.0000,0.0000,21.8442,696,0.0000,0,0.0000,0.0000,21889.0000,0.8947,15:08:16,2023-03-14T15:08:16.871,0.0793,4.233095e+03,5.423977e+03,17.3783
1019,1692.3350,1695.1775,0.1685,98.5250,101.6690,104.0271,1.8293,1,1,950,609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1672,0.2628,5.9800,292.7807,0.7389,2023-03-14,46.4193,89.4833,46.4582,136.2255,116.2810,16.7271,-90.0000,-5.0000,0.5156,0.6598,0.0000,0.0598,198.2273,11.8507,Dag_20230314_1m_4x-01_000003.tif,86,30,919,385,101.0057,130.7950,BDA51F6A-35DC-49B9-87C9-3917906D0EDB,1,420.1559,0.9691,1.0558,1.0232,1.4351,0.0000,0.0000,0.0000,29.5518,696,0.0000,0,0.0000,0.0000,70805.0000,0.4371,15:08:16,2023-03-14T15:08:16.871,0.4813,5.237130e+04,3.751664e+05,19.2077
1020,418.0970,418.0970,0.9554,55.5609,52.0217,53.1435,1.8293,1,1,650,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9322,0.8786,0.9971,1.1382,88.4575,1.0000,2023-03-14,23.0724,24.4923,23.0724,228.9362,116.2810,1.0000,5.0000,-75.0000,0.0000,1.0112,0.0000,1.0000,26.2300,26.2300,Dag_20230314_1m_4x-01_000003.tif,28,28,951,385,53.1957,26.5249,2B46E111-4807-46A1-B0EA-175EAAD8D870,1,104.9201,1.0680,0.9565,1.0216,1.1861,0.0000,0.0000,0.0000,42.9260,696,0.0000,0,0.0000,0.0000,12235.0000,0.9226,15:08:16,2023-03-14T15:08:16.871,0.0580,6.431013e+03,7.692846e+03,22.8663
1021,1663.9302,1663.9302,0.8283,118.3560,123.2258,126.3603,1.8293,1,1,375,1634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1134,0.2930,8.8168,335.5459,0.3152,2023-03-14,46.0281,102.9998,46.0281,90.0084,116.4530,25.6597,-90.0000,-40.0000,1.0970,0.4769,0.0000,0.0390,243.5848,9.4929,Dag_20230314_1m_4x-01_000003.tif,78,73,981,385,122.1317,116.1606,3DFFB9D5-5EFE-4176-803B-63767665ECF8,1,506.1553,0.9605,1.0676,1.0254,1.5085,0.0000,0.0000,0.0000,21.3495,697,0.0000,0,0.0000,0.0000,84393.0000,0.2183,15:08:17,2023-03-14T15:08:17.037,0.5531,5.105831e+04,5.721464e+05,74.0866
1022,462.7902,462.7902,0.4893,115.4718,120.0161,120.5524,1.8293,1,1,926,694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5807,0.7623,0.7691,1.3119,102.8314,1.0000,2023-03-14,24.2743,28.6590,24.2743,54.4074,116.4530,1.4145,-60.0000,30.0000,0.0000,1.0945,0.0000,0.7070,34.2614,24.2224,Dag_20230314_1m_4x-01_000003.tif,32,29,1056,385,118.7460,37.5007,DBFC5B05-89FF-4AA8-9821-73617FFE7934,1,116.9675,0.9621,1.0440,1.0045,1.1375,0.0000,0.0000,0.0000,21.0683,697,0.0000,0,0.0000,0.0000,29449.0000,0.7760,15:08:17,2023-03-14T15:08:17.037,0.1530,7.489278e+03,1.232490e+04,15.5490
1023,1695.1775,1723.6219,0.6218,107.9986,108.0541,111.9858,1.8293,1,1,490,1499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0783,0.2830,12.7786,342.6552,0.3324,2023-03-14,46.4582,105.4388,46.8464,159.1957,116.7810,38.1189,45.0000,-40.0000,1.3041,0.4340,0.0000,0.0262,301.3665,7.9060,Dag_20230314_1m_4x-01_000003.tif,74,75,1087,385,108.4915,130.7950,E427A8B9-6045-4F10-8014-389A13981531,2,618.5449,0.9995,1.0369,1.0364,1.8052,0.0000,0.0000,0.0000,27.2228,699,0.0000,0,0.0000,0.0000,76161.0000,0.2229,15:08:17,2023-03-14T15:08:17.370,0.5594,5.250330e+04,6.137623e+05,66.7694
1024,815.1896,1190.2027,0.7455,126.4766,130.2891,131.6458,1.8293,1,1,396,1223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7849,0.8501,0.9534,1.1763,141.9687,1.0000,2023-03-14,32.2169,41.4133,38.9283,52.4533,116.7810,1.0000,-70.0000,0.0000,0.0000,1.2523,0.0000,1.0000,40.1717,40.1717,Dag_20230314_1m_4x-01_000003.tif,40,33,1164,385,129.2786,50.3057,DE9AD4D9-B2D0-47CE-8C43-4EFCADFE466E,1,160.6868,0.9707,1.0409,1.0104,1.1318,0.0000,0.0000,0.0000,17.0570,699,0.0000,0,0.0000,0.0000,49643.0000,0.8838,15:08:17,2023-03-14T15:08:17.370,0.2221,1.750861e+04,3.718936e+04,33.8421
1025,1206.7861,1206.7861,0.6778,106.4015,110.7670,116.8504,1.8293,1,1,747,1210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0761,0.2010,13.1445,346.1925,0.2335,2023-03-14,39.1986,106.3027,39.1986,164.3586,116.7810,39.2692,0.0000,-60.0000,1.1984,0.4549,0.0000,0.0255,263.4075,6.7077,Dag_20230314_1m_4x-01_000003.tif,73,80,0,474,110.1458,119.8191,F7F3269E-4445-4E4E-A2AD-007FAA7AA199,1,540.2304,0.9606,1.0982,1.0549,1.5605,0.0000,0.0000,0.0000,23.4142,699,0.0000,0,0.0000,0.0000,58157.0000,0.1640,15:08:17,2023-03-14T15:08:17.370,0.6313,3.153619e+04,6.289715e+05,74.0866
1026,1460.5519,1463.3621,0.4557,107.0032,107.5880,113.2019,1.8293,1,1,206,673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246,0.0596,0.3171,16.7868,300.5802,0.3494,2023-03-14,43.1235,91.6683,43.1649,162.7715,116.7810,50.7175,-25.0000,60.0000,1.6271,0.3807,0.0000,0.0197,324.3843,6.3959,Dag_20230314_1m_4x-01_000003.tif,54,77,82,474,108.0501,123.4778,A53E6F14-4F8F-4CBC-B668-3B9281806239,1,661.5604,0.9946,1.0579,1.0522,2.2009,0.0000,0.0000,0.0000,26.2488,699,0.0000,0,0.0000,0.0000,66883.0000,0.2258,15:08:17,2023-03-14T15:08:17.370,0.5296,4.198936e+04,4.033254e+05,55.7936
1027,1096.6212,1099.3637,0.2286,106.4529,112.9180,115.6475,1.8293,1,1,643,471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.3063,0.3385,3.2648,220.9955,0.7689,2023-03-14,37.3666,66.7694,37.4133,107.7154,116.7810,8.1336,65.0000,-20.0000,0.1363,0.8800,0.0000,0.1229,115.3667,14.1840,Dag_20230314_1m_4x-01_000003.tif,64,36,161,474,111.2705,101.5262,6824B92D-B107-4070-9DD5-E27327FA88F7,1,259.1013,0.9427,1.0864,1.0242,1.1724,0.0000,0.0000,0.0000,25.4381,699,0.0000,0,0.0000,0.0000,54300.0000,0.3482,15:08:17,2023-03-14T15:08:17.370,0.4404,2.731799e+04,1.558590e+05,21.0369
1028,323.5013,323.5013,0.7770,117.7487,125.1780,128.1885,1.8293,1,1,964,1577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8395,0.9364,0.9600,1.0679,80.7055,1.0000,2023-03-14,20.2952,21.7483,20.2952,44.0682,116.9530,1.0000,-90.0000,0.0000,0.0000,1.0666,0.0000,1.0000,23.1532,23.1532,Dag_20230314_1m_4x-01_000003.tif,28,24,199,474,123.3037,24.6955,747988A5-35A4-4FD6-8FA4-A1549EB1AC9D,1,92.6127,0.9406,1.0887,1.0240,1.1475,0.0000,0.0000,0.0000,19.5124,700,0.0000,0,0.0000,0.0000,23551.0000,0.8211,15:08:17,2023-03-14T15:08:17.539,0.0668,4.377013e+03,5.386135e+03,17.3783
1029,1121.3260,1124.0741,0.8915,100.3038,103.5111,109.4044,1.8293,1,1,594,287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0875,0.2629,11.4275,298.7392,0.2788,2023-03-14,37.7851,91.3634,37.8314,181.4115,117.1250,33.8712,-60.0000,75.0000,1.2987,0.4350,0.0000,0.0295,237.5826,7.0143,Dag_20230314_1m_4x-01_000003.tif,61,65,225,474,103.2233,103.3554,3C7BACE3-02BA-4B7F-8099-5C6355F6A5F3,1,489.1939,0.9690,1.0907,1.0569,1.6375,0.0000,0.0000,0.0000,25.4656,701,0.0000,0,0.0000,0.0000,51302.0000,0.1502,15:08:17,2023-03-14T15:08:17.704,0.5864,2.824631e+04,3.993144e+05,72.2574
1030,318.7450,318.7450,0.0234,139.0212,137.3280,144.4709,1.8293,1,1,215,283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0540,0.0348,18.5221,369.5701,0.6949,2023-03-14,20.1454,113.8739,20.1454,43.4021,117.2810,56.1712,-90.0000,0.0000,0.0460,0.9560,0.0000,0.0178,188.4833,3.3555,Dag_20230314_1m_4x-01_000003.tif,117,20,292,474,138.6085,180.1860,0E18FEBC-3B21-4987-B283-387A4D2F9942,5,383.6776,1.0123,1.0392,1.0520,1.0382,0.0000,0.0000,0.0000,6.6900,702,0.0000,0,0.0000,0.0000,26197.0000,0.0685,15:08:17,2023-03-14T15:08:17.872,0.8231,4.280838e+03,7.731638e+05,5.4879
1031,321.1219,321.1219,0.4665,121.7158,127.3368,130.9263,1.8293,1,1,652,663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4447,0.5451,0.5477,1.8346,104.5090,0.7933,2023-03-14,20.2204,29.5229,20.2204,73.9636,117.4530,3.4758,-90.0000,0.0000,0.2536,0.7977,0.0000,0.2877,47.0102,13.5248,Dag_20230314_1m_4x-01_000003.tif,36,24,314,474,126.0474,37.5007,DD868CB2-1075-483A-A3C1-655C6160A653,2,121.0700,0.9559,1.0757,1.0282,1.1585,0.0000,0.0000,0.0000,17.1502,703,0.0000,0,0.0000,0.0000,23949.0000,0.2552,15:08:18,2023-03-14T15:08:18.038,0.3151,4.328811e+03,1.347331e+04,17.3783
1032,1567.6334,1567.6334,0.5967,107.4460,111.7763,117.3242,1.8293,1,1,653,1587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0668,0.2543,14.9689,340.9901,0.2922,2023-03-14,44.6763,104.8291,44.6763,168.6574,117.6250,45.0039,70.0000,-25.0000,1.5474,0.3926,0.0000,0.0222,314.5523,6.9894,Dag_20230314_1m_4x-01_000003.tif,79,64,340,474,111.1111,123.4778,A7FB0364-AB67-464C-BFD2-C58953D13A22,1,643.0835,0.9613,1.0919,1.0496,1.8859,0.0000,0.0000,0.0000,23.2108,704,0.0000,0,0.0000,0.0000,73000.0000,0.0997,15:08:18,2023-03-14T15:08:18.206,0.5738,4.669072e+04,6.031754e+05,74.0866
1033,4865.4502,4923.0265,0.3398,103.0812,105.8873,112.0389,1.8293,1,1,891,1234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,0.1689,43.4480,633.0069,0.2403,2023-03-14,78.7076,197.6660,79.1719,179.8092,117.6250,134.4885,-70.0000,20.0000,2.5201,0.2841,0.0000,0.0074,898.2922,6.6793,Dag_20230314_1m_4x-01_000003.tif,150,104,406,474,105.7514,255.1873,1CF7762A-32B5-4EB9-A0BE-5CC66EFCD9C5,2,1809.9431,0.9735,1.0869,1.0581,2.8593,0.0000,0.0000,0.0000,25.8358,704,0.0000,0,0.0000,0.0000,187603.0000,0.4645,15:08:18,2023-03-14T15:08:18.206,0.6018,2.552985e+05,4.043847e+06,116.1606
1034,1121.3260,1121.3260,0.6940,115.6982,112.5070,118.2777,1.8293,1,1,407,1015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0722,0.2081,13.8483,321.3428,0.2860,2023-03-14,37.7851,98.5789,37.7851,170.2218,117.9530,41.4815,-55.0000,25.0000,1.0366,0.4910,0.0000,0.0241,262.6579,6.3319,Dag_20230314_1m_4x-01_000003.tif,75,64,512,474,114.1408,128.9656,F6A0DC40-A395-481C-BCE6-9081F37C185F,1,537.9796,1.0284,1.0223,1.0513,1.6742,0.0000,0.0000,0.0000,23.0672,706,0.0000,0,0.0000,0.0000,56728.0000,0.1035,15:08:18,2023-03-14T15:08:18.539,0.6167,2.824631e+04,5.015926e+05,64.9402
1035,1295.5574,1295.5574,0.5341,108.8821,109.9643,116.2429,1.8293,1,1,277,102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.1995,16.6631,338.3800,0.2584,2023-03-14,40.6147,104.0160,40.6147,178.2526,117.9530,50.3287,85.0000,0.0000,1.1945,0.4557,0.0000,0.0199,307.1049,6.1020,Dag_20230314_1m_4x-01_000003.tif,90,51,578,474,110.3714,139.9415,246A4D1B-8719-4041-88AE-2D42E12B8FC8,1,626.4137,0.9902,1.0676,1.0571,1.8512,0.0000,0.0000,0.0000,24.6627,706,0.0000,0,0.0000,0.0000,61808.0000,0.2334,15:08:18,2023-03-14T15:08:18.539,0.6095,3.507913e+04,5.892498e+05,66.7694
1036,423.0336,423.0336,0.8846,79.8879,87.2414,91.8103,1.8293,1,1,828,1602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8452,0.8938,0.9725,1.1188,91.1607,1.0000,2023-03-14,23.2083,25.1021,23.2083,141.0208,118.1250,1.0000,-85.0000,0.0000,0.0000,1.0856,0.0000,1.0000,26.1191,26.1191,Dag_20230314_1m_4x-01_000003.tif,29,26,631,474,85.5517,28.3541,FDC86C9E-CD62-4A12-B476-EA1191B23077,1,104.4763,0.9157,1.1492,1.0524,1.1461,0.0000,0.0000,0.0000,35.0306,707,0.0000,0,0.0000,0.0000,19848.0000,0.7507,15:08:18,2023-03-14T15:08:18.705,0.0754,6.545248e+03,8.281839e+03,21.0369
1037,2907.8841,2922.6242,0.7232,109.3321,115.3661,121.1866,1.8293,1,1,239,1036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,0.0479,0.3605,20.8629,407.3017,0.3006,2023-03-14,60.8476,125.8660,61.0016,138.2505,118.1250,63.5269,-90.0000,10.0000,2.4055,0.2936,0.0000,0.0157,489.0349,7.6981,Dag_20230314_1m_4x-01_000003.tif,93,76,659,474,114.2143,143.6000,18DF7FE9-F025-4EA0-90C4-1682BB8D4A94,1,993.4660,0.9477,1.1084,1.0505,2.4391,0.0000,0.0000,0.0000,24.7067,707,0.0000,0,0.0000,0.0000,127920.0000,0.2778,15:08:18,2023-03-14T15:08:18.705,0.5166,1.179586e+05,1.044056e+06,105.1847
